Date,Open,High,Low,Close,Volume
2016-12-19,225.24,226.01,225.08,225.53,77760990
2016-12-20,226.16,226.57,225.88,226.4,95464598
2016-12-21,226.27,226.45,225.77,225.77,58961932
2016-12-22,225.61,225.74,224.92,225.38,50253495
2016-12-23,225.42,225.72,225.21,225.71,30271966
2016-12-27,226.0,226.73,226.0,226.27,35839769
2016-12-28,226.59,226.59,224.28,224.4,55878521
2016-12-29,224.47,224.89,223.84,224.35,44831649
2016-12-30,224.71,224.83,222.73,223.53,86143160
2017-01-03,225.07,225.83,223.89,225.24,77920116
2017-01-04,225.64,226.75,225.61,226.58,70209892
2017-01-05,226.28,226.58,225.49,226.4,65938728
2017-01-06,226.53,227.75,225.9,227.21,62917568
2017-01-09,226.9,227.07,226.42,226.46,41106606
2017-01-10,226.47,227.44,226.01,226.46,56225536
2017-01-11,226.38,227.1,225.59,227.1,66005672
2017-01-12,226.5,226.75,224.96,226.53,67094792
2017-01-13,226.75,227.4,226.69,227.05,48194702
2017-01-17,226.3,226.78,225.8,226.25,52726727
2017-01-18,226.52,226.8,225.9,226.75,47432023
2017-01-19,226.83,227.0,225.41,225.91,60830945
2017-01-20,226.73,227.31,226.05,226.74,106233534
2017-01-23,226.37,226.8,225.27,226.15,64870592
2017-01-24,226.4,228.08,226.28,227.6,81566655
2017-01-25,228.7,229.57,228.51,229.57,65524898
2017-01-26,229.42,229.71,229.02,229.33,52160586
2017-01-27,229.44,229.59,228.76,228.97,45459870
2017-01-30,228.18,228.2,226.42,227.55,69104606
2017-01-31,227.01,227.59,226.32,227.53,63594548
2017-02-01,228.28,228.58,226.95,227.62,69036939
2017-02-02,227.24,228.09,226.83,227.77,64355660
2017-02-03,228.85,229.55,228.46,229.34,65321136
2017-02-06,228.89,229.32,228.55,228.93,52191634
2017-02-07,229.36,229.65,228.72,228.94,52308487
2017-02-08,228.59,229.39,228.31,229.24,44188553
2017-02-09,229.57,230.95,229.52,230.6,57358826
2017-02-10,231.0,231.77,230.88,231.51,53177237
2017-02-13,232.09,233.07,232.05,232.77,47492534
2017-02-14,232.55,233.71,232.16,233.7,63276400
2017-02-15,233.43,235.14,233.39,234.92,75351898
2017-02-16,234.93,235.15,233.85,234.72,77912159
2017-02-17,233.97,235.09,233.94,235.09,61031072
2017-02-21,235.51,236.68,235.51,236.49,68354069
2017-02-22,236.02,236.54,235.83,236.28,52965600
2017-02-23,236.9,236.9,235.57,236.44,66891920
2017-02-24,235.42,236.79,235.41,236.74,65260982
2017-02-27,236.61,237.31,236.35,237.11,47536121
2017-02-28,236.71,236.95,236.02,236.47,68854635
2017-03-01,238.4,240.32,238.37,239.78,118445158
2017-03-02,239.57,239.57,238.21,238.27,62429917
2017-03-03,238.19,238.61,237.73,238.42,59910203
2017-03-06,237.48,238.12,237.01,237.71,47626346
2017-03-07,237.39,237.77,236.77,237.0,51126013
2017-03-08,237.31,237.63,236.41,236.56,62858443
2017-03-09,236.71,237.24,235.74,236.86,78158975
2017-03-10,237.95,238.02,236.59,237.69,67005430
2017-03-13,237.59,237.85,237.24,237.81,44239339
2017-03-14,237.22,237.24,236.19,236.9,52143010
2017-03-15,237.56,239.43,237.29,238.95,78506663
2017-03-16,239.12,239.2,238.1,238.48,71500910
2017-03-17,237.75,237.97,237.03,237.03,66555644
2017-03-20,237.01,237.36,236.33,236.77,46808067
2017-03-21,237.49,237.61,233.58,233.73,119931847
2017-03-22,233.73,234.61,233.05,234.28,85892073
2017-03-23,233.98,235.34,233.6,234.03,89153899
2017-03-24,234.35,235.04,232.96,233.86,93360484
2017-03-27,231.97,233.92,231.61,233.62,78643223
2017-03-28,233.32,235.81,233.14,235.32,78046362
2017-03-29,235.0,235.81,234.73,235.54,48500109
2017-03-30,235.5,236.52,235.27,236.29,46797888
2017-03-31,235.91,236.51,235.68,235.74,55060512
2017-04-03,235.79,236.03,233.92,235.33,73352665
2017-04-04,235.0,235.58,234.56,235.48,47152999
2017-04-05,236.26,237.39,234.55,234.78,96925396
2017-04-06,234.96,236.04,234.43,235.44,59853359
2017-04-07,235.18,236.0,234.64,235.2,58063904
2017-04-10,235.36,236.25,234.73,235.34,62169916
2017-04-11,234.9,235.18,233.34,235.06,80178276
2017-04-12,234.8,234.95,233.77,234.03,66034492
2017-04-13,233.65,234.49,232.51,232.51,72058660
2017-04-17,233.12,234.57,232.88,234.57,56011057
2017-04-18,233.71,234.49,233.08,233.87,74664350
2017-04-19,234.52,234.95,233.18,233.44,59798136
2017-04-20,234.14,235.85,233.78,235.34,83135283
2017-04-21,235.22,235.3,234.13,234.59,92494914
2017-04-24,237.17,237.41,236.61,237.17,103888079
2017-04-25,237.93,238.95,237.81,238.55,67491880
2017-04-26,238.53,239.53,238.35,238.4,73538016
2017-04-27,238.74,238.95,237.98,238.6,45634569
2017-04-28,238.93,238.93,237.93,238.08,49721027
2017-05-01,238.66,239.17,238.2,238.68,44888079
2017-05-02,238.82,238.98,238.3,238.77,49086142
2017-05-03,238.29,238.73,237.7,238.48,61863616
2017-05-04,238.81,238.92,237.78,238.76,56277584
2017-05-05,239.16,239.72,238.69,239.7,49995690
2017-05-08,239.77,239.92,239.17,239.66,43249763
2017-05-09,239.94,240.19,239.04,239.44,46767168
2017-05-10,239.37,239.87,239.16,239.87,46195692
2017-05-11,239.31,239.57,238.14,239.38,54364403
2017-05-12,239.05,239.21,238.67,238.98,41779519
2017-05-15,239.49,240.44,239.45,240.3,51325482
2017-05-16,240.64,240.67,239.63,240.08,45582380
2017-05-17,238.09,238.64,235.75,235.82,144257251
2017-05-18,235.7,237.75,235.43,236.77,93498838
2017-05-19,237.36,239.08,237.27,238.31,97341700
2017-05-22,238.87,239.71,238.82,239.52,44766182
2017-05-23,239.98,240.24,239.52,240.05,44309601
2017-05-24,240.33,240.73,239.93,240.61,42561538
2017-05-25,241.22,242.08,240.97,241.76,57128563
2017-05-26,241.59,241.9,241.45,241.71,34160249
2017-05-30,241.32,241.79,241.16,241.5,30629121
2017-05-31,241.84,241.88,240.64,241.44,67558518
2017-06-01,241.97,243.36,241.65,243.36,58482273
2017-06-02,243.45,244.35,243.08,244.17,56727456
2017-06-05,244.02,244.3,243.76,243.99,33597787
2017-06-06,243.34,243.98,243.12,243.21,43156884
2017-06-07,243.61,243.92,242.83,243.66,43784238
2017-06-08,243.8,244.33,243.17,243.78,59231538
2017-06-09,244.07,245.01,241.95,243.41,115565354
2017-06-12,243.09,243.42,242.38,243.36,74220413
2017-06-13,243.98,244.61,243.58,244.55,53143874
2017-06-14,244.86,244.87,243.3,244.24,67840892
2017-06-15,242.69,243.91,242.37,243.77,57671192
2017-06-16,242.83,242.83,241.64,242.64,68393285
2017-06-19,243.61,244.73,243.48,244.66,51499196
2017-06-20,244.23,244.26,242.99,243.01,48023571
2017-06-21,243.46,243.59,242.42,242.95,50482105
2017-06-22,242.96,243.53,242.64,242.84,36622080
2017-06-23,242.88,243.51,242.47,243.13,56648578
2017-06-26,243.93,244.38,243.05,243.29,48970596
2017-06-27,243.01,243.38,241.31,241.33,72130894
2017-06-28,242.51,243.71,242.24,243.49,59025861
2017-06-29,243.62,243.72,239.96,241.35,97388588
2017-06-30,242.3,242.71,241.58,241.8,58187364
2017-07-03,242.9,243.38,242.21,242.21,32862520
2017-07-05,242.61,243.01,241.7,242.77,47672771
2017-07-06,241.86,242.03,240.34,240.55,57599572
2017-07-07,241.18,242.28,241.02,242.11,43893302
2017-07-10,241.98,242.8,241.78,242.37,31706829
2017-07-11,242.12,242.55,240.85,242.19,45825492
2017-07-12,243.31,244.2,243.31,244.01,46071933
2017-07-13,244.02,244.55,243.76,244.42,33501511
2017-07-14,244.4,245.97,244.31,245.56,47191923
2017-07-17,245.44,245.91,245.34,245.53,25751504
2017-07-18,245.06,245.72,244.67,245.66,36481728
2017-07-19,246.01,247.0,246.01,246.99,42449945
2017-07-20,247.25,247.42,246.47,247.1,38472135
2017-07-21,246.43,246.91,246.18,246.88,77627243
2017-07-24,246.81,246.98,246.29,246.82,32070018
2017-07-25,247.7,247.8,247.16,247.42,49230957
2017-07-26,247.78,247.79,247.13,247.43,41030559
2017-07-27,247.96,248.0,245.68,247.2,64357340
2017-07-28,246.7,247.06,246.14,246.91,40266001
2017-07-31,247.38,247.48,246.53,246.77,41852288
2017-08-01,247.45,247.5,246.8,247.32,39456990
2017-08-02,247.47,247.6,246.37,247.44,40002720
2017-08-03,247.31,247.34,246.64,246.96,35313680
2017-08-04,247.52,247.79,246.97,247.41,47115173
2017-08-07,247.5,247.87,247.37,247.87,26044202
2017-08-08,247.49,248.9,246.83,247.26,52101258
2017-08-09,246.46,247.31,246.06,247.25,55549945
2017-08-10,246.3,246.43,243.7,243.76,104046619
2017-08-11,244.0,244.8,243.75,244.12,61113729
2017-08-14,245.55,246.79,245.55,246.54,57898513
2017-08-15,247.0,247.0,246.16,246.51,47792878
2017-08-16,247.09,247.57,246.46,246.94,49448733
2017-08-17,246.26,246.6,243.09,243.09,115678588
2017-08-18,242.95,244.19,242.2,242.71,118659025
2017-08-21,242.64,243.2,241.83,242.9,52959492
2017-08-22,243.6,245.62,243.55,245.44,56390025
2017-08-23,244.34,245.05,244.18,244.56,41275750
2017-08-24,245.0,245.18,243.75,243.99,44822885
2017-08-25,244.89,245.61,244.39,244.56,53279580
2017-08-28,245.17,245.19,244.09,244.57,30596755
2017-08-29,243.13,245.15,242.93,244.85,45762826
2017-08-30,244.86,246.32,244.62,246.01,51768706
2017-08-31,246.75,247.77,246.61,247.49,74827764
2017-09-01,247.98,248.33,247.67,247.84,48254590
2017-09-05,247.27,247.52,244.95,246.06,80412244
2017-09-06,246.87,247.28,246.23,246.9,51824854
2017-09-07,247.27,247.27,246.4,246.87,51789141
2017-09-08,246.54,247.1,246.3,246.58,50483333
2017-09-11,248.04,249.3,248.03,249.21,58404461
2017-09-12,249.64,250.07,249.42,250.05,49393581
2017-09-13,249.73,250.21,249.6,250.17,42484385
2017-09-14,249.83,250.32,249.6,250.09,65581923
2017-09-15,248.7,249.29,248.57,249.19,68255555
2017-09-18,249.62,250.11,249.28,249.72,38706384
2017-09-19,250.0,250.07,249.6,249.97,38421723
2017-09-20,250.07,250.19,248.92,250.06,50752645
2017-09-21,249.87,249.98,249.19,249.39,43352855
2017-09-22,249.06,249.63,249.02,249.44,35884635
2017-09-25,249.16,249.55,248.08,248.93,50407468
2017-09-26,249.45,249.69,248.81,249.08,43026163
2017-09-27,249.89,250.49,248.88,250.05,62619261
2017-09-28,249.73,250.43,249.64,250.35,36427192
2017-09-29,250.37,251.31,250.13,251.23,59810909
2017-10-02,251.5,252.32,251.4,252.32,45157038
2017-10-03,252.48,252.89,252.23,252.86,48890886
2017-10-04,252.72,253.44,252.56,253.16,39214468
2017-10-05,253.54,254.68,253.41,254.66,57502282
2017-10-06,254.16,254.46,253.86,254.37,63350212
2017-10-09,254.65,254.7,253.65,253.95,27885527
2017-10-10,254.59,255.05,253.98,254.62,35938141
2017-10-11,254.53,255.02,254.32,255.02,35324039
2017-10-12,254.68,255.06,254.37,254.64,39362384
2017-10-13,255.15,255.27,254.76,254.95,39906982
2017-10-16,255.2,255.5,254.82,255.29,31623755
2017-10-17,255.24,255.52,254.98,255.47,29021655
2017-10-18,255.92,255.95,255.5,255.72,32340875
2017-10-19,254.83,255.82,254.35,255.79,51983499
2017-10-20,256.73,257.14,256.42,257.11,68864750
2017-10-23,257.51,257.51,256.02,256.11,50941227
2017-10-24,256.56,256.83,256.15,256.56,57258734
2017-10-25,256.23,256.31,254.0,255.29,84509571
2017-10-26,256.01,256.3,255.56,255.62,60425004
2017-10-27,256.47,257.89,256.16,257.71,68581031
2017-10-30,257.09,257.6,256.41,256.75,45270942
2017-10-31,257.21,257.44,256.81,257.15,42638839
2017-11-01,258.1,258.43,257.07,257.49,47993039
2017-11-02,257.43,257.75,256.19,257.59,48827159
2017-11-03,257.82,258.5,257.31,258.45,45788670
2017-11-06,258.31,259.0,258.22,258.85,40510098
2017-11-07,259.0,259.35,258.09,258.67,51927624
2017-11-08,258.46,259.22,258.15,259.11,40183247
2017-11-09,257.74,258.39,256.36,258.17,88196762
2017-11-10,257.71,258.21,257.37,258.09,46236809
2017-11-13,257.32,258.59,257.27,258.33,41967655
2017-11-14,257.44,257.85,256.52,257.73,50761825
2017-11-15,256.62,257.22,255.63,256.44,68119981
2017-11-16,257.52,259.04,257.48,258.62,68715102
2017-11-17,258.2,258.44,257.78,257.86,65649757
2017-11-20,258.15,258.52,257.86,258.3,38680440
2017-11-21,259.19,260.2,259.1,259.99,59121571
2017-11-22,260.07,260.15,259.58,259.76,36058663
2017-11-24,260.32,260.48,260.16,260.36,20775775
2017-11-27,260.38,260.75,260.0,260.23,43626677
2017-11-28,260.79,262.9,260.66,262.87,85200455
2017-11-29,263.05,263.63,262.2,262.71,70248234
2017-11-30,263.8,266.05,263.67,265.01,102291232
2017-12-01,264.8,265.31,260.76,264.46,144772948
2017-12-04,266.38,266.79,264.12,264.14,81628604
2017-12-05,264.4,265.15,263.04,263.19,72059111
2017-12-06,262.84,263.73,262.72,263.24,63603819
2017-12-07,263.08,264.43,262.94,264.07,66321314
2017-12-08,265.0,265.52,264.72,265.51,61507907
2017-12-11,265.6,266.38,265.49,266.31,59974834
2017-12-12,266.6,267.32,266.35,266.78,70771940
2017-12-13,267.05,267.56,266.66,266.75,84036820
2017-12-14,267.09,267.21,265.6,265.66,80249826
2017-12-15,265.54,267.04,265.39,266.51,121594778
2017-12-18,268.1,268.6,267.98,268.2,63715443
2017-12-19,268.51,268.53,267.09,267.17,65048769
2017-12-20,268.25,268.33,266.69,267.03,57876020
2017-12-21,267.73,268.39,267.3,267.58,58124382
2017-12-22,267.61,267.63,266.9,267.51,49690800
2017-12-26,267.02,267.38,266.89,267.19,39296365
2017-12-27,267.35,267.73,267.02,267.32,46121058
2017-12-28,267.87,267.92,267.45,267.87,40062616
2017-12-29,268.55,268.55,266.64,266.86,60907419
2018-01-02,267.86,268.81,267.4,268.77,60549562
2018-01-03,268.99,270.64,268.95,270.47,69993787
2018-01-04,271.22,272.16,271.1,271.61,70499774
2018-01-05,272.56,273.56,271.95,273.42,62838867
2018-01-08,273.32,274.1,272.98,273.92,45590194
2018-01-09,274.43,275.24,274.09,274.54,50588042
2018-01-10,273.71,274.42,272.92,274.12,52504885
2018-01-11,274.75,276.12,274.56,276.12,57132771
2018-01-12,276.43,278.11,276.27,277.92,72240014
2018-01-16,279.42,280.09,276.18,276.97,98395992
2018-01-17,278.07,280.05,277.19,279.61,86404443
2018-01-18,279.51,279.96,278.58,279.14,86824501
2018-01-19,279.7,280.41,279.14,280.41,115665358
2018-01-22,280.16,282.69,280.12,282.69,67806515
2018-01-23,282.76,283.62,282.38,283.29,78792149
2018-01-24,284.03,284.7,281.84,283.18,109450315
2018-01-25,284.16,284.27,282.41,283.3,68835239
2018-01-26,284.32,286.58,283.97,286.58,79736062
2018-01-29,285.99,286.42,284.5,284.68,75630192
2018-01-30,283.2,283.29,281.22,281.76,111230880
2018-01-31,282.75,283.3,280.68,281.9,95104527
2018-02-01,281.1,283.06,280.69,281.58,72849227
2018-02-02,280.0,280.23,275.41,275.45,149222076
2018-02-05,273.47,275.84,263.31,263.93,260184696
2018-02-06,259.73,269.7,258.7,269.13,317612443
2018-02-07,268.46,272.36,267.64,267.67,146912435
2018-02-08,268.0,268.16,257.6,257.63,210533683
2018-02-09,260.94,263.6,252.93,261.5,252255048
2018-02-12,263.89,266.98,261.88,265.34,125613495
2018-02-13,264.0,266.62,263.31,266.0,72719768
2018-02-14,264.4,270.0,263.97,269.59,104371989
2018-02-15,271.56,273.03,268.77,273.03,97354499
2018-02-16,272.27,275.32,272.27,273.11,133139606
2018-02-20,272.0,273.67,270.5,271.4,74302666
2018-02-21,271.85,274.71,269.98,270.05,78867162
2018-02-22,271.09,273.05,269.65,270.4,96644954
2018-02-23,271.84,274.71,271.26,274.71,71109438
2018-02-26,275.9,278.01,275.26,277.9,74117961
2018-02-27,278.11,278.92,274.36,274.43,84017988
2018-02-28,275.65,276.18,271.32,271.65,97944730
2018-03-01,271.5,273.17,266.0,267.7,157627163
2018-03-02,265.75,269.72,264.82,269.08,111706399
2018-03-05,267.75,272.89,267.61,272.19,82516773
2018-03-06,273.28,273.38,271.18,272.88,66749775
2018-03-07,270.39,273.17,270.21,272.78,75522183
2018-03-08,273.52,274.24,272.42,274.1,55014311
2018-03-09,275.69,278.87,275.34,278.87,93409685
2018-03-12,279.2,279.91,278.09,278.52,62503496
2018-03-13,279.84,280.4,276.03,276.72,77611771
2018-03-14,277.81,278.02,274.67,275.3,90187429
2018-03-15,275.85,276.6,274.43,275.0,68608453
2018-03-16,274.45,275.38,274.16,274.2,80466251
2018-03-19,273.34,273.38,268.63,270.49,95066872
2018-03-20,270.91,271.67,270.18,270.95,52033461
2018-03-21,270.88,273.26,270.19,270.43,71895340
2018-03-22,267.85,268.86,263.37,263.67,128018295
2018-03-23,264.17,265.02,257.83,258.05,152584561
2018-03-26,262.16,265.43,259.41,265.11,119051490
2018-03-27,266.17,266.77,258.87,260.6,116865500
2018-03-28,260.76,262.64,258.58,259.83,130160686
2018-03-29,261.12,265.26,260.28,263.15,101867581
2018-04-02,262.56,263.13,254.67,257.47,156224122
2018-04-03,258.92,261.31,256.84,260.77,112280149
2018-04-04,256.76,264.36,256.6,263.56,105850742
2018-04-05,265.55,266.64,264.33,265.64,74694497
2018-04-06,263.42,265.1,258.0,259.72,147082676
2018-04-09,261.37,264.84,260.54,261.0,91750575
2018-04-10,264.25,266.04,262.99,265.15,95382545
2018-04-11,263.42,265.64,263.39,263.76,80296381
2018-04-12,265.28,267.0,265.06,265.93,63531523
2018-04-13,267.45,267.54,264.01,265.15,74484642
2018-04-16,267.0,268.19,266.07,267.33,53229700
2018-04-17,269.33,270.87,268.75,270.19,54103741
2018-04-18,270.68,271.3,269.87,270.39,50299257
2018-04-19,269.59,269.86,267.72,268.89,66127959
2018-04-20,268.87,269.06,265.62,266.61,86632836
2018-04-23,267.28,267.88,265.35,266.57,56938463
2018-04-24,267.76,267.97,261.28,262.98,105344976
2018-04-25,262.94,264.13,260.85,263.63,85139536
2018-04-26,264.86,267.24,264.29,266.31,58733046
2018-04-27,267.0,267.33,265.5,266.56,49090356
2018-04-30,267.26,267.89,264.44,264.51,64203115
2018-05-01,263.87,265.1,262.12,264.98,60987801
2018-05-02,264.77,265.68,262.77,263.2,70609719
2018-05-03,262.28,263.36,259.05,262.62,120224810
2018-05-04,261.52,266.78,261.15,266.02,68817239
2018-05-07,266.91,268.02,266.11,266.92,47379307
2018-05-08,266.48,267.32,265.15,266.92,57615594
2018-05-09,267.67,269.86,267.1,269.5,52616842
2018-05-10,270.34,272.39,270.23,272.02,59562006
2018-05-11,272.25,273.14,271.58,272.85,49302696
2018-05-14,273.34,274.07,272.37,272.98,48164268
2018-05-15,271.52,271.61,270.03,271.1,75504782
2018-05-16,271.11,272.75,271.1,272.24,41303208
2018-05-17,271.93,273.23,271.14,272.01,49747414
2018-05-18,271.61,272.02,270.93,271.33,57758893
2018-05-21,272.99,273.98,272.6,273.37,49218301
2018-05-22,273.94,274.25,272.25,272.61,46039188
2018-05-23,271.19,273.39,270.99,273.36,52441278
2018-05-24,272.95,273.22,270.78,272.8,64497794
2018-05-25,272.15,272.86,271.58,272.15,43997689
2018-05-29,270.26,271.17,267.76,269.02,98456218
2018-05-30,270.5,273.1,270.43,272.61,61173533
2018-05-31,272.2,272.48,270.26,270.94,77780721
2018-06-01,272.49,273.94,272.33,273.6,61618180
2018-06-04,274.51,275.18,274.27,274.9,41517726
2018-06-05,275.02,275.53,274.19,275.1,43560811
2018-06-06,275.9,277.52,275.09,277.4,51074336
2018-06-07,277.98,278.28,276.34,277.37,62257297
2018-06-08,276.78,278.25,276.67,278.19,49348853
2018-06-11,278.42,279.37,278.31,278.56,44542078
2018-06-12,279.05,279.33,278.2,278.92,63125112
2018-06-13,279.21,279.48,277.8,278.03,66680720
2018-06-14,279.01,279.33,278.06,278.73,59029532
2018-06-15,276.65,277.5,275.35,277.13,95685257
2018-06-18,275.47,276.7,274.95,276.56,46078648
2018-06-19,273.98,275.75,273.53,275.5,73157804
2018-06-20,276.27,276.72,275.59,275.97,45977778
2018-06-21,275.98,275.98,273.68,274.24,63277398
2018-06-22,275.67,275.78,274.49,274.74,45162641
2018-06-25,273.45,273.61,269.11,271.0,115078014
2018-06-26,271.61,272.56,270.79,271.6,62816272
2018-06-27,272.27,273.87,269.18,269.35,89809831
2018-06-28,269.26,271.75,268.49,270.89,69724773
2018-06-29,272.08,273.66,271.19,271.28,71773644
2018-07-02,269.51,272.04,269.24,271.86,54236596
2018-07-03,272.88,272.98,270.42,270.9,35551259
2018-07-05,272.16,273.18,270.96,273.11,51422807
2018-07-06,273.14,275.84,272.72,275.42,53890390
2018-07-09,276.56,277.96,276.51,277.9,42066501
2018-07-10,278.4,279.01,278.09,278.9,45949582
2018-07-11,277.17,278.03,276.52,276.86,65023147
2018-07-12,278.29,279.43,277.61,279.37,52468803
2018-07-13,279.19,279.93,278.66,279.59,40862085
2018-07-16,279.66,279.8,278.84,279.34,37927451
2018-07-17,278.48,280.91,278.41,280.47,47922571
2018-07-18,280.57,281.18,280.06,281.06,35961053
2018-07-19,280.31,280.74,279.46,280.0,48872857
2018-07-20,279.8,280.48,279.51,279.68,61205760
2018-07-23,279.46,280.41,279.06,280.2,40201459
2018-07-24,281.79,282.55,280.64,281.61,55176993
2018-07-25,281.37,284.36,281.28,284.01,62755526
2018-07-26,283.15,284.11,283.09,283.34,46601066
2018-07-27,283.73,283.82,280.38,281.42,69312181
2018-07-30,281.51,281.68,279.36,279.95,53456799
2018-07-31,280.7,282.02,280.38,281.33,54314615
2018-08-01,281.48,282.13,280.14,280.86,48996782
2018-08-02,279.44,282.58,279.16,282.39,50365933
2018-08-03,282.55,283.65,282.34,283.6,41504629
2018-08-06,283.64,284.97,283.21,284.64,35260013
2018-08-07,285.4,286.01,285.25,285.58,38972125
2018-08-08,285.39,285.91,284.94,285.46,34117081
2018-08-09,285.54,285.97,284.92,285.07,31121962
2018-08-10,283.42,284.05,282.36,283.16,64276743
2018-08-13,283.49,284.16,281.77,282.1,54746417
2018-08-14,282.94,284.17,282.5,283.9,37456013
2018-08-15,282.35,282.51,280.16,281.78,90330173
2018-08-16,283.38,285.04,283.36,284.06,60613010
2018-08-17,283.76,285.56,283.38,285.06,55316391
2018-08-20,285.58,285.97,285.06,285.67,36225951
2018-08-21,286.26,287.31,286.11,286.34,57496192
2018-08-22,285.89,286.76,285.58,286.17,39705478
2018-08-23,285.94,286.94,285.44,285.79,41655271
2018-08-24,286.46,287.67,286.38,287.51,45762305
2018-08-27,288.86,289.9,288.68,289.78,51785180
2018-08-28,290.3,290.41,289.4,289.92,41169485
2018-08-29,290.16,291.74,289.89,291.48,51917476
2018-08-30,290.94,291.36,289.63,290.3,55221298
2018-08-31,289.84,290.81,289.29,290.31,52151495
2018-09-04,289.85,290.21,288.69,289.81,50641175
2018-09-05,289.41,289.64,287.89,289.03,62293382
2018-09-06,289.17,289.49,287.0,288.16,57093261
2018-09-07,286.96,288.69,286.71,287.6,59629388
2018-09-10,288.74,289.04,287.88,288.1,42190430
2018-09-11,287.37,289.55,286.98,289.05,42539380
2018-09-12,289.05,289.8,288.24,289.12,53961780
2018-09-13,290.3,291.03,290.0,290.83,44562244
2018-09-14,291.11,291.27,290.0,290.88,47621027
2018-09-17,290.82,290.86,289.04,289.34,59631885
2018-09-18,289.55,291.57,289.55,290.91,50345855
2018-09-19,290.98,291.67,290.83,291.22,42388455
2018-09-20,292.64,293.94,292.51,293.58,89443398
2018-09-21,293.17,293.22,291.81,291.99,86818431
2018-09-24,291.41,291.5,290.37,291.02,44500016
2018-09-25,291.53,291.65,290.49,290.75,38617967
2018-09-26,290.89,292.24,289.41,289.88,63273109
2018-09-27,290.41,291.91,290.1,290.69,49923097
2018-09-28,290.01,291.28,289.95,290.72,55605049
2018-10-01,292.12,292.93,290.98,291.73,55669774
2018-10-02,291.57,292.36,291.15,291.56,42173808
2018-10-03,292.74,293.21,291.32,291.72,55817020
2018-10-04,291.22,291.24,287.66,289.44,99293459
2018-10-05,289.65,290.27,286.23,287.82,90999928
2018-10-08,287.06,288.22,285.5,287.82,76849736
2018-10-09,287.43,288.86,286.77,287.4,66107852
2018-10-10,286.91,286.91,277.89,278.3,181989770
2018-10-11,277.15,278.9,270.39,272.17,246184984
2018-10-12,276.86,277.08,272.37,275.95,164510497
2018-10-15,275.54,277.04,274.3,274.4,90506955
2018-10-16,276.56,280.82,276.07,280.4,98163677
2018-10-17,280.44,281.15,277.56,280.45,96178817
2018-10-18,279.41,280.07,274.97,276.4,123177259
2018-10-19,277.16,279.3,275.47,276.25,117788143
2018-10-22,277.0,277.35,274.42,275.01,73429798
2018-10-23,270.87,274.87,268.61,273.61,125899322
2018-10-24,273.33,273.76,264.7,265.32,148689080
2018-10-25,267.31,271.81,266.23,270.08,119060991
2018-10-26,265.92,268.78,262.3,265.33,178385574
2018-10-29,268.81,270.25,259.86,263.86,145358219
2018-10-30,263.73,268.12,263.12,267.77,139865192
2018-10-31,270.71,273.23,270.13,270.63,109862120
2018-11-01,271.64,273.73,270.38,273.51,90496605
2018-11-02,274.75,275.23,269.6,271.89,105725403
2018-11-05,272.48,274.01,271.35,273.39,58423015
2018-11-06,273.36,275.3,273.25,275.12,50219235
2018-11-07,277.55,281.1,277.08,281.01,86619120
2018-11-08,280.11,281.21,279.22,280.5,56765848
2018-11-09,279.0,279.23,276.18,277.76,84222634
2018-11-12,277.24,277.46,272.0,272.57,88721475
2018-11-13,273.06,275.33,271.25,272.06,87233813
2018-11-14,274.18,274.61,268.45,270.2,112019431
2018-11-15,268.76,273.54,267.02,273.02,118697478
2018-11-16,271.74,274.74,270.18,273.73,107996462
2018-11-19,273.17,273.37,268.08,269.1,88067909
2018-11-20,265.41,267.0,263.16,264.12,121906074
2018-11-21,265.78,267.15,265.02,265.02,65299409
2018-11-23,263.16,264.82,263.1,263.25,37268417
2018-11-26,265.8,267.55,265.34,267.5,67846819
2018-11-27,266.34,268.4,265.66,268.4,68394857
2018-11-28,269.61,274.58,268.54,274.58,113271909
2018-11-29,273.71,275.55,272.44,273.98,70520259
2018-11-30,273.81,276.28,273.45,275.65,79834477
2018-12-03,280.38,280.4,277.51,279.3,87120547
2018-12-04,278.34,278.84,269.9,270.25,156127119
2018-12-06,265.97,269.96,262.44,269.84,183371757
2018-12-07,269.45,271.22,262.64,263.57,141538111
2018-12-10,263.37,265.16,258.62,264.07,144445674
2018-12-11,267.62,267.86,262.48,264.13,113002276
2018-12-12,267.45,268.95,265.38,265.46,86056529
2018-12-13,266.45,267.49,264.12,265.37,86351666
2018-12-14,262.92,264.03,259.85,260.47,104539987
2018-12-17,259.39,260.65,253.53,255.36,147122082
2018-12-18,257.19,257.94,253.35,255.08,119888002
2018-12-19,255.18,259.39,249.35,251.26,197525731
2018-12-20,249.78,251.62,244.66,247.17,223400311
2018-12-21,246.75,249.69,239.99,240.7,213445004
2018-12-24,239.0,240.29,234.34,234.34,126345859
2018-12-26,235.9,246.18,233.76,246.18,194254142
2018-12-27,242.57,248.18,238.96,248.07,162914215
2018-12-28,249.73,251.32,246.45,247.75,137837623
2018-12-31,249.5,250.16,247.48,249.92,109065742
2019-01-02,246.06,251.21,245.96,250.18,113049958
2019-01-03,248.3,248.57,243.67,244.21,120229906
2019-01-04,247.59,253.11,247.17,252.39,127632690
2019-01-07,252.76,255.93,251.7,254.38,92782393
2019-01-08,256.86,257.31,254.01,256.77,91402346
2019-01-09,257.56,258.91,256.2,257.97,81042188
